SHIP_ID,SHIPNAME,LENGTH,SHIPTYPE,WIDTH,FLAG,ship_type,LAT,LON,SPEED,COURSE,HEADING,DESTINATION,DWT,DATETIME,PORT,date,week_nb,port,is_parked,fromLAT,fromLON,fromTIME,DIST,delta_tau,lastLAT,lastLON
316100,KOL-148,15,2,5,PL,Fishing,54.79823,18.44065,75,56,511,CLASS B,,2016-12-18T00:33:07Z,gdynia,2016-12-18,51,Gdynia,0,54.79731,18.42032,2016-12-18T00:31:08Z,1311.541,119,54.79823,18.44065
316106,WLA 31,22,2,6,PL,Fishing,54.79974,18.44824,102,80,511,WLADYSLAWOWO,,2016-12-20T04:07:06Z,gdynia,2016-12-20,51,Gdynia,0,54.79799,18.43755,2016-12-20T04:05:14Z,714.582,112,54.79974,18.44824
316111,WLA-207,26,2,6,PL,Fishing,54.79823,18.43291,89,48,511,,,2016-12-19T03:49:07Z,gdynia,2016-12-19,51,Gdynia,0,54.79567,18.42658,2016-12-19T03:47:07Z,496.955,120,54.79823,18.43291
316117,WLA-196,19,2,5,PL,Fishing,54.79878,18.44359,81,69,67,WLADYSLAWOWO,,2016-12-20T04:21:06Z,gdynia,2016-12-20,51,Gdynia,0,54.79878,18.44359,2016-12-20T04:19:07Z,0,119,54.79878,18.44359
316133,DZI 85,19,2,5,PL,Fishing,54.79917,18.45667,79,77,72,,,2016-12-20T04:15:13Z,gdynia,2016-12-20,51,Gdynia,0,54.79817,18.449,2016-12-20T04:13:07Z,505.694,126,54.79917,18.45667
316135,WLA 60,24,2,6,PL,Fishing,54.60221,18.80186,958,137,511,WLADYSLAWOWO,47,2016-12-20T06:21:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.60089,18.80342,2016-12-19T16:21:01Z,178.199,50401,54.60221,18.80186
316141,HYDROGRAF 10,18,3,4,PL,Tug,54.3856,18.78193,41,11,511,GDYNIA,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.38614,18.7812,2016-12-20T11:09:02Z,76.566,120,54.3856,18.78193
316150,WLA 11,21,2,5,PL,Fishing,54.79849,18.43708,98,73,511,,,2016-12-20T03:49:06Z,gdynia,2016-12-20,51,Gdynia,0,54.79665,18.42785,2016-12-20T03:47:06Z,627.979,120,54.79849,18.43708
316153,CHA-10,10,9,4,PL,Pleasure,54.796,18.4265,62,86,511,CLASS B,,2016-12-20T01:29:07Z,gdynia,2016-12-20,51,Gdynia,0,54.796,18.4265,2016-12-20T01:27:06Z,0,121,54.796,18.4265
316156,SM-PRC-107,59,7,10,PL,Cargo,54.35763,18.67404,0,306,138,GDANSK,1104,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.35763,18.67404,2016-12-20T11:09:02Z,0,120,54.35763,18.67404
316171,WLA-39,15,2,5,PL,Fishing,54.7987,18.4369,67,54,48,,,2016-12-20T02:35:06Z,gdynia,2016-12-20,51,Gdynia,0,54.79688,18.43114,2016-12-20T02:33:15Z,422.24,111,54.7987,18.4369
316174,CENTAUR II,31,3,11,PL,Tug,54.79984,18.624,80,306,307,SWINOUJSCIE,210,2016-12-20T02:47:01Z,gdansk,2016-12-20,51,Gdańsk,0,54.79984,18.624,2016-12-20T02:45:07Z,0,114,54.79984,18.624
316178,WLA182,24,2,6,PL,Fishing,54.79596,18.41571,34,117,511,FISHING GROUNDS,,2016-12-19T21:05:07Z,gdynia,2016-12-19,51,Gdynia,0,54.79596,18.41571,2016-12-19T21:03:06Z,0,121,54.79596,18.41571
316187,WLA-58,20,2,5,PL,Fishing,54.79838,18.43986,76,58,55,WLA,,2016-12-20T03:09:15Z,gdynia,2016-12-20,51,Gdynia,0,54.79623,18.43281,2016-12-20T03:07:06Z,512.72,129,54.79838,18.43986
316201,K1,30,7,6,PL,Cargo,54.54105,18.56006,0,28,511,,,2016-12-14T02:29:07Z,gdynia,2016-12-14,50,Gdynia,1,54.54105,18.56006,2016-12-14T02:27:07Z,0,120,54.54105,18.56006
316202,WLA 80,17,2,6,PL,Fishing,54.79427,18.73017,29,129,511,WLADYSLAWOWO,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.79551,18.72902,2016-12-20T11:09:02Z,156.606,120,54.79427,18.73017
316203,KOL-110,15,3,4,PL,Tug,54.79803,18.43236,72,40,511,CLASS B,,2016-12-14T20:17:07Z,gdynia,2016-12-14,50,Gdynia,0,54.79586,18.42743,2016-12-14T20:15:08Z,398.616,119,54.79803,18.43236
316212,WLA-65,20,2,6,PL,Fishing,54.79986,18.44491,92,81,511,WLA,,2016-12-20T04:15:13Z,gdynia,2016-12-20,51,Gdynia,0,54.7984,18.43668,2016-12-20T04:13:07Z,553.69,126,54.79986,18.44491
316232,ANNA MARIA,14,9,4,PL,Pleasure,54.69707,18.67601,0,0,511,CLASS B,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.69707,18.67601,2016-12-20T11:09:02Z,0,120,54.69707,18.67601
316236,WLA-67,21,2,6,PL,Fishing,54.45722,18.97035,28,307,511,CLASS B,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.45628,18.97237,2016-12-20T11:09:02Z,167.665,120,54.45722,18.97035
316237,KPT.WISNIEWSKI,15,2,4,PL,Fishing,54.79865,18.42777,71,344,511,CLASS B,,2016-12-18T07:11:07Z,gdynia,2016-12-18,51,Gdynia,0,54.79865,18.42777,2016-12-18T07:09:07Z,0,120,54.79865,18.42777
316242,ANCILLA WLA-68,22,2,6,PL,Fishing,54.79669,18.4166,0,284,36,WLADYSLA,,2016-12-20T03:41:07Z,gdynia,2016-12-20,51,Gdynia,1,54.79668,18.41659,2016-12-20T03:39:06Z,1.286,121,54.79669,18.4166
316243,R-20,7,3,2,PL,Tug,54.50574,18.60493,9,88,511,CLASS B,,2016-12-20T11:01:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.5057,18.60199,2016-12-20T10:57:06Z,190.501,236,54.50574,18.60493
316265,KONTROLER 19,23,3,5,PL,Tug,54.53934,18.91359,168,165,166,,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.5484,18.90955,2016-12-20T11:09:02Z,1041.856,120,54.53934,18.91359
316280,JUNA,12,9,4,PL,Pleasure,54.51803,18.55231,0,4,511,CLASS B,,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.51803,18.55231,2016-12-20T10:57:06Z,0,121,54.51803,18.55231
316291,ZAG-27,19,3,6,PL,Tug,54.46609,19,85,55,511,GDANSK,,2016-12-20T05:47:01Z,gdansk,2016-12-20,51,Gdańsk,0,54.46312,18.99374,2016-12-20T05:45:01Z,523.515,120,54.46609,19
316312,FILIPPO,13,9,4,PL,Pleasure,54.35789,18.77929,0,0,511,CLASS B,,2016-12-20T09:39:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.35789,18.77929,2016-12-20T09:37:02Z,0,120,54.35789,18.77929
316331,KOL-143,14,2,5,PL,Fishing,54.79715,18.43181,79,24,511,CLASS B,,2016-12-17T23:59:06Z,gdynia,2016-12-17,51,Gdynia,0,54.79787,18.43168,2016-12-17T17:45:07Z,80.585,22439,54.79715,18.43181
316334,HEL-4,10,2,4,PL,Fishing,54.62632,18.99098,76,68,511,CLASS B,,2016-12-18T21:53:02Z,gdansk,2016-12-18,51,Gdańsk,0,54.62632,18.99098,2016-12-18T21:51:01Z,0,121,54.62632,18.99098
316335,KUZ-42,12,2,4,PL,Fishing,54.60289,18.80059,1,282,511,CLASS B,,2016-12-20T02:51:10Z,gdansk,2016-12-20,51,Gdańsk,1,54.60289,18.80059,2016-12-20T02:49:02Z,0,128,54.60289,18.80059
316404,KAPITAN BORCHARDT,30,9,7,PL,Pleasure,54.696,18.67654,0,0,511,CLASS B,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.69604,18.67651,2016-12-20T11:09:02Z,4.855,120,54.696,18.67654
316405,HEL-30,12,2,4,PL,Fishing,54.79958,18.43663,74,54,511,CLASS B,,2016-12-18T04:03:10Z,gdynia,2016-12-18,51,Gdynia,0,54.79805,18.43209,2016-12-18T04:01:07Z,338.03,123,54.79958,18.43663
316410,WLA-84,18,2,5,PL,Fishing,54.79789,18.43571,90,61,511,FSHING,,2016-12-20T05:05:06Z,gdynia,2016-12-20,51,Gdynia,0,54.79603,18.42804,2016-12-20T05:03:08Z,535.002,118,54.79789,18.43571
316468,ORKA HEL,16,9,5,PL,Pleasure,54.79654,18.42666,95,66,511,CLASS B,,2016-12-18T05:49:06Z,gdynia,2016-12-18,51,Gdynia,0,54.79654,18.42666,2016-12-18T05:47:07Z,0,119,54.79654,18.42666
316480,FAIRPLAY VII,28,3,9,PL,Tug,54.52974,18.52702,0,3,196,GDYNIA,0,2016-12-20T06:13:07Z,gdynia,2016-12-20,51,Gdynia,1,54.52954,18.52701,2016-12-20T05:59:07Z,22.272,840,54.52974,18.52702
316482,WYSPA SZCZESCIA,12,9,4,PL,Pleasure,54.51797,18.54995,1,310,511,CLASS B,,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.51797,18.54995,2016-12-20T10:57:06Z,0,121,54.51797,18.54995
316513,MAGNUS ZAREMBA,18,9,6,PL,Pleasure,54.36007,18.66607,0,86,511,CLASS B,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.36007,18.66607,2016-12-20T11:09:02Z,0,120,54.36007,18.66607
316518,ZAG-21,19,2,6,PL,Fishing,54.46707,18.9959,91,52,511,,,2016-12-20T05:51:01Z,gdansk,2016-12-20,51,Gdańsk,0,54.46424,18.98938,2016-12-20T05:49:02Z,527.228,119,54.46707,18.9959
316546,KONTROLER 20,22,0,6,PL,Unspecified,54.40176,18.68195,1,73,7,KALININGRAD,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.40177,18.68192,2016-12-20T11:09:02Z,2.244,120,54.40176,18.68195
316558,ANKAWER IV,17,9,5,PL,Pleasure,54.36741,18.77857,0,0,511,CLASS B,,2016-12-14T19:25:02Z,gdansk,2016-12-14,50,Gdańsk,1,54.36741,18.77857,2016-12-14T19:23:02Z,0,120,54.36741,18.77857
316599,BALTICA,40,2,9,PL,Fishing,54.52086,18.55324,0,107,173,GDYNIA BALTIC GDYNIA,242,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.52088,18.55328,2016-12-20T10:57:06Z,3.415,121,54.52086,18.55324
316649,KAPITAN POINC,53,3,13,PL,Tug,54.50751,18.60862,11,349,337,ZAT.GDANSKA,930,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.50697,18.60862,2016-12-20T11:09:02Z,60.11,120,54.50751,18.60862
316664,DAR MLODZIEZY,94,9,14,PL,Pleasure,54.51921,18.55857,0,270,511,GDYNIA PL,667,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.51921,18.55857,2016-12-20T10:57:06Z,0,121,54.51921,18.55857
316722,BIZON-O-158,24,3,8,PL,Tug,54.69693,20.44025,60,52,511,ELBLAG,,2016-12-19T11:21:02Z,kalingrad,2016-12-19,51,Kalingrad,0,54.69575,20.43754,2016-12-19T11:19:04Z,218.598,118,54.69693,20.44025
316784,WEZYR 1,22,3,9,PL,Tug,54.35205,18.73998,0,0,511,CLASS B,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.35203,18.73999,2016-12-20T11:09:02Z,2.319,120,54.35205,18.73998
316798,KRYSTYNA,62,0,8,PL,Unspecified,54.65879,20.12186,64,228,226,RUKGD,,2016-12-18T01:43:03Z,kalingrad,2016-12-18,51,Kalingrad,0,54.65879,20.12186,2016-12-18T01:41:03Z,0,120,54.65879,20.12186
316904,ZODIAK,61,3,10,PL,Tug,54.52948,18.74288,106,94,95,GDANSK,243,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.52995,18.73266,2016-12-20T11:09:02Z,663.713,120,54.52948,18.74288
316923,ROMANKA,64,8,10,PL,Tanker,54.38139,18.65123,0,0,511,GDA/GDY/GDA,1400,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.38142,18.65122,2016-12-20T11:09:02Z,3.402,120,54.38139,18.65123
316934,FRANEK ZUBRZYCKI,32,2,6,PL,Fishing,54.79831,18.59687,74,301,511,,100,2016-12-15T17:21:07Z,gdynia,2016-12-15,50,Gdynia,0,54.79557,18.60304,2016-12-15T17:19:08Z,500.513,119,54.79831,18.59687
316950,ZEUS,28,3,8,PL,Tug,54.79931,18.53012,21,306,308,SWINOUJSCIE,76,2016-12-20T02:55:07Z,gdynia,2016-12-20,51,Gdynia,0,54.79863,18.53173,2016-12-20T02:53:07Z,128.264,120,54.79931,18.53012
316954,HORYZONT II,56,3,11,PL,Tug,54.52857,18.53045,0,213,238,GDYNIA,288,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.52857,18.53045,2016-12-20T10:57:06Z,0,121,54.52857,18.53045
316969,ORP BALTYK,85,3,13,PL,Tug,54.54311,18.55489,0,179,295,,,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.54311,18.55489,2016-12-20T10:57:06Z,0,121,54.54311,18.55489
316974,ORP CZERNICKI,74,3,14,PL,Tug,54.74777,18.76485,101,301,300,,,2016-12-14T11:55:08Z,gdynia,2016-12-14,50,Gdynia,0,54.74777,18.76485,2016-12-14T11:55:02Z,0,6,54.74777,18.76485
316982,ORP ZBYSZKO,35,3,8,PL,Tug,54.52483,18.55026,2,9,61,GDYNIA,,2016-12-16T14:25:07Z,gdynia,2016-12-16,51,Gdynia,1,54.52483,18.55026,2016-12-16T14:23:07Z,0,120,54.52483,18.55026
316983,ORP MACKO,35,3,8,PL,Tug,54.53841,18.53372,0,219,293,GDYNIA,,2016-12-15T07:21:07Z,gdynia,2016-12-15,50,Gdynia,1,54.53841,18.53372,2016-12-15T07:19:07Z,0,120,54.53841,18.53372
317044,ORP ARCTOWSKI,62,3,11,PL,Tug,54.54214,18.55812,5,297,116,,,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,0,54.54214,18.55812,2016-12-20T10:57:06Z,0,121,54.54214,18.55812
317046,HEWELIUSZ,62,3,11,PL,Tug,54.4073,18.66271,58,151,511,GDYNIA,,2016-12-17T14:51:07Z,gdynia,2016-12-17,51,Gdynia,0,54.4073,18.66271,2016-12-17T14:51:02Z,0,5,54.4073,18.66271
317048,ORP FLAMING,58,3,8,PL,Tug,54.54269,18.52155,0,295,511,,,2016-12-15T07:37:07Z,gdynia,2016-12-15,50,Gdynia,1,54.54269,18.52155,2016-12-15T07:35:07Z,0,120,54.54269,18.52155
317050,WDZYDZE,39,3,8,PL,Tug,54.59966,18.78411,103,36,511,GDYNIA,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.59966,18.78411,2016-12-20T11:09:02Z,0,120,54.59966,18.78411
317140,BRYZA,15,3,4,PL,Tug,54.79707,18.43922,107,88,264,CLASS B,,2016-12-19T13:21:14Z,gdynia,2016-12-19,51,Gdynia,0,54.79655,18.42936,2016-12-19T13:19:06Z,636.803,128,54.79707,18.43922
317143,ORP BIELIK,49,3,6,PL,Tug,54.73008,18.74678,47,145,137,GDYNIA,,2016-12-14T10:27:07Z,gdynia,2016-12-14,50,Gdynia,0,54.73008,18.74678,2016-12-14T10:27:02Z,0,5,54.73008,18.74678
317163,ZAWISZA CZARNY,43,9,8,PL,Pleasure,54.79956,18.58205,55,297,511,CLASS B,,2016-12-18T20:33:07Z,gdynia,2016-12-18,51,Gdynia,0,54.79849,18.58565,2016-12-18T20:31:07Z,260.372,120,54.79956,18.58205
317202,IMOR,32,3,10,PL,Tug,54.79791,18.43331,60,61,56,WLADYSLAWOWO,0,2016-12-20T05:15:06Z,gdynia,2016-12-20,51,Gdynia,0,54.79661,18.42694,2016-12-20T05:13:14Z,434.503,112,54.79791,18.43331
317205,MUSASHI M,17,9,4,PL,Pleasure,54.51734,18.55065,0,2,511,CLASS B,,2016-12-14T12:59:07Z,gdynia,2016-12-14,50,Gdynia,1,54.51734,18.55065,2016-12-14T12:57:07Z,0,120,54.51734,18.55065
317353,VIRTUS,31,3,11,PL,Tug,54.41041,18.78354,56,249,249,REDA GDANSK,100,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.41125,18.78868,2016-12-20T11:09:02Z,346.583,120,54.41041,18.78354
317379,ORKA WLA-139,32,2,8,PL,Fishing,54.52228,18.5576,0,167,87,GDYNIA,270,2016-12-16T18:47:07Z,gdynia,2016-12-16,51,Gdynia,1,54.52228,18.5576,2016-12-16T18:45:07Z,0,120,54.52228,18.5576
317395,R3,6,3,2,PL,Tug,54.61351,18.78903,4,18,511,CLASS B,,2016-12-17T18:23:08Z,gdynia,2016-12-17,51,Gdynia,1,54.61351,18.78903,2016-12-17T18:23:02Z,0,6,54.61351,18.78903
317421,AKUL,32,3,11,PL,Tug,54.4017,18.74533,55,82,82,GDANSK,300,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.40133,18.74043,2016-12-20T11:09:02Z,320.875,120,54.4017,18.74533
319754,SJOEBEFAELSSKOLAN,160,3,60,SE,Tug,57.70586,11.93632,2,249,511,EDUCATION,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.70579,11.93663,2016-12-20T10:59:07Z,20.058,718,57.70586,11.93632
319865,FURUNO SVERIGE AB,6,9,2,SE,Pleasure,57.66345,11.94327,0,300,511,CLASS B,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.66345,11.94328,2016-12-20T10:59:07Z,0.597,718,57.66345,11.94327
319954,STENA DANICA,139,6,30,SE,Passenger,57.60569,11.61646,165,252,251,SEGOT<>DKFDH,2950,2016-12-20T09:09:13Z,gothenborg,2016-12-20,51,gothenborg,0,57.60752,11.627,2016-12-20T09:07:05Z,662.223,128,57.60569,11.61646
319974,VASTANVIK,90,7,13,SE,Cargo,54.79045,18.68581,116,306,308,AALBORG,3019,2016-12-20T11:01:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.7866,18.69494,2016-12-20T10:59:07Z,727.079,115,54.79045,18.68581
320059,SKAGERAK,38,2,9,SE,Fishing,57.64535,11.85851,0,280,287,FISKEBACK,0,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.64532,11.8585,2016-12-20T10:59:07Z,3.394,718,57.64535,11.85851
320105,STENA VISION,175,6,30,SE,Passenger,54.79974,18.78254,185,320,319,KARLSKR-GDY-KARLSKR,4500,2016-12-19T22:01:06Z,gdynia,2016-12-19,51,Gdynia,0,54.79974,18.78254,2016-12-19T22:01:01Z,0,5,54.79974,18.78254
320177,ORIGO,39,6,8,SE,Passenger,57.70436,11.93909,1,208,334,LONGYEARBYEN,0,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.70439,11.93906,2016-12-20T10:59:07Z,3.79,718,57.70436,11.93909
320210,WALONA,29,9,8,SE,Pleasure,57.70643,11.95839,0,262,511,GBG VINGA GBG,0,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.7064,11.95837,2016-12-20T10:59:07Z,3.548,718,57.70643,11.95839
320215,GUTE,139,7,16,SE,Cargo,57.69637,11.9157,0,166,54,SEGOT DKFDH,2362,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.69634,11.91565,2016-12-20T10:59:07Z,4.478,718,57.69637,11.9157
320298,STENA JUTLANDICA,182,6,28,SE,Passenger,57.70148,11.94257,0,54,260,SEGOT<>DKFDH,6559,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.70148,11.94256,2016-12-20T10:59:07Z,0.596,718,57.70148,11.94257
320466,STOCKHOLM,40,7,9,SE,Cargo,57.71868,11.97327,0,336,324,GOTHENBURG,0,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.71867,11.97326,2016-12-20T10:59:07Z,1.263,718,57.71868,11.97327
320479,GINNETON,49,2,11,SE,Fishing,57.71503,11.95755,0,93,18,GOTHENBURG,0,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.71501,11.95757,2016-12-20T10:59:05Z,2.526,720,57.71503,11.95755
320546,HAMNEN,21,6,6,SE,Passenger,57.70673,11.95858,0,50,106,,,2016-12-20T10:59:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.70671,11.95857,2016-12-20T10:57:05Z,2.306,120,57.70673,11.95858
320572,PILOT 729 SE,13,3,4,SE,Tug,57.70665,11.6631,0,0,511,OXELESUND&KAPPEKSKAR,,2016-12-14T02:29:05Z,gothenborg,2016-12-14,50,gothenborg,1,57.70665,11.66309,2016-12-14T02:27:05Z,0.596,120,57.70665,11.6631
320704,KBV 490,6,3,2,SE,Tug,57.68163,11.87052,1,169,250,,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.68163,11.87052,2016-12-20T10:59:05Z,0,720,57.68163,11.87052
320712,NORDO III,30,6,8,SE,Passenger,57.74412,11.64124,0,237,196,ION,94,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.74409,11.64126,2016-12-20T10:59:05Z,3.547,720,57.74412,11.64124
320717,VESTA,34,6,7,SE,Passenger,57.60556,11.79487,83,199,199,,50,2016-12-20T10:59:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.60974,11.80171,2016-12-20T10:57:07Z,619.599,118,57.60556,11.79487
320737,PILOT 746 SE,16,3,5,SE,Tug,57.68186,11.87191,1,339,71,,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.6841,11.86751,2016-12-20T10:59:07Z,362.123,718,57.68186,11.87191
320738,PILOT 745 SE,16,3,5,SE,Tug,57.66572,11.80616,250,71,69,,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.62428,11.6875,2016-12-20T10:59:05Z,8456.469,720,57.66572,11.80616
320779,SOUND CASTOR,17,0,6,SE,Unspecified,57.72233,11.98067,10,315,133,,,2016-12-20T09:55:07Z,gothenborg,2016-12-20,51,gothenborg,0,57.72233,11.98067,2016-12-20T09:55:05Z,0,2,57.72233,11.98067
320839,ALVSNABBEN 5,31,6,7,SE,Passenger,57.70189,11.92495,99,50,52,FERRYSERVICE GOTPORT,35,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.69637,11.91103,2016-12-20T10:59:07Z,1032.901,718,57.70189,11.92495
320843,ALVSNABBEN 4,32,6,8,SE,Passenger,57.70385,11.94201,102,290,304,FERRYSERVICE GOTPORT,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.71161,11.96157,2016-12-20T10:59:07Z,1451.412,718,57.70385,11.94201
320875,PILOT 115 SE,13,3,5,SE,Tug,57.68277,11.87079,49,155,156,,,2016-12-19T13:09:07Z,gothenborg,2016-12-19,51,gothenborg,0,57.68277,11.87079,2016-12-19T13:09:05Z,0,2,57.68277,11.87079
320905,KBV 048,29,3,6,SE,Tug,57.68169,11.87062,0,260,248,,0,2016-12-14T02:29:05Z,gothenborg,2016-12-14,50,gothenborg,1,57.68169,11.87062,2016-12-14T02:27:05Z,0,120,57.68169,11.87062
321076,ALVBJORN,20,3,6,SE,Tug,57.8305,12.00927,0,315,359,VAENERN,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.83051,12.00926,2016-12-20T10:59:07Z,1.262,718,57.8305,12.00927
321088,ADA,92,6,14,SE,Passenger,57.6993,11.66716,0,244,244,STENUNGSUND,700,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.69932,11.66715,2016-12-20T10:59:05Z,2.306,720,57.6993,11.66716
321089,BEDA,90,6,15,SE,Passenger,57.70816,11.70247,0,45,47,,820,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.70398,11.69089,2016-12-20T10:59:05Z,832.66,720,57.70816,11.70247
321092,GOTA,90,6,15,SE,Passenger,57.70121,11.677,84,57,60,HONO-VARHOLMEN-HONO,820,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.69868,11.66763,2016-12-20T10:59:05Z,625.734,720,57.70121,11.677
321093,MARIE,90,6,14,SE,Passenger,57.70803,11.70221,30,234,230,HONO PINAN,820,2016-12-20T10:59:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.70816,11.70243,2016-12-20T10:57:05Z,19.535,120,57.70803,11.70221
321183,EAGLE,10,9,4,SE,Pleasure,57.6023,11.91672,33,152,153,CLASS B,,2016-12-16T08:59:08Z,gothenborg,2016-12-16,51,gothenborg,0,57.6023,11.91672,2016-12-16T08:59:06Z,0,2,57.6023,11.91672
321197,NYA SKARGARDEN,35,6,7,SE,Passenger,57.70985,11.96051,0,43,511,CLASS B,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.70985,11.96048,2016-12-20T10:59:07Z,1.788,718,57.70985,11.96051
321277,RESCUE LARS LINDFELT,12,3,4,SE,Tug,57.60181,11.82071,295,187,186,,,2016-12-19T12:17:07Z,gothenborg,2016-12-19,51,gothenborg,0,57.60181,11.82071,2016-12-19T12:17:05Z,0,2,57.60181,11.82071
321341,RESCUE MARTA COLLIN,16,3,5,SE,Tug,57.77216,11.61891,0,287,47,3:E MAN,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.77219,11.61888,2016-12-20T10:59:05Z,3.788,720,57.77216,11.61891
321587,ARLAN,36,6,9,SE,Passenger,57.61587,11.79456,0,12,78,RO-RO SODRA SKARGARD,50,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.61827,11.79822,2016-12-20T10:59:05Z,345.38,720,57.61587,11.79456
321589,ALVSNABBEN 3,32,6,8,SE,Passenger,57.70468,11.93931,0,343,246,STYRSOBOLAGET FERRY,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.70468,11.9393,2016-12-20T10:59:05Z,0.596,720,57.70468,11.93931
321593,YLVA,34,6,8,SE,Passenger,57.65007,11.80927,81,228,230,GBG SODRA SKARGARD,50,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.66269,11.83915,2016-12-20T09:09:15Z,2270.978,7310,57.65007,11.80927
321595,VIPAN,36,6,7,SE,Passenger,57.66151,11.842,0,350,139,GBG SODRA SKARGARD,42,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.6615,11.842,2016-12-20T10:59:07Z,1.114,718,57.66151,11.842
321597,SKARVEN,28,6,7,SE,Passenger,57.70325,11.94296,60,281,286,GOTEBORG S SKARGARD,0,2016-12-20T08:49:08Z,gothenborg,2016-12-20,51,gothenborg,0,57.70325,11.94296,2016-12-20T08:49:06Z,0,2,57.70325,11.94296
321599,SILVERTARNAN,30,6,8,SE,Passenger,57.66253,11.83715,76,60,61,STYRSOBOLAGET,0,2016-12-20T10:29:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.65893,11.83035,2016-12-20T10:27:07Z,570.531,118,57.66253,11.83715
321601,FROJA,29,6,7,SE,Passenger,57.98973,11.69604,1,194,511,0046705808,0,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.98973,11.69604,2016-12-20T10:59:05Z,0,720,57.98973,11.69604
